customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0268-QKIWO,Yes,Female,No,No,No,3,Month-to-month,No,Electronic check,19.75,58.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0269-XFESX,No,Male,No,Yes,Yes,23,One year,No,Mailed check,24.35,538.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0270-THENM,No,Male,No,Yes,Yes,72,Two year,No,Bank transfer (automatic),69.85,5102.35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
0274-JKUJR,No,Male,No,Yes,Yes,7,Month-to-month,No,Mailed check,58.85,465.7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
0277-BKSQP,No,Male,No,Yes,Yes,8,Month-to-month,Yes,Electronic check,54.4,475.1,Yes,No,DSL,No,No,No,No,Yes,No
0277-ORXQS,No,Male,No,Yes,Yes,66,Two year,No,Bank transfer (automatic),50.55,3364.55,No,No phone service,DSL,No,No,No,Yes,Yes,Yes
0278-YXOOG,Yes,Male,No,No,No,5,Month-to-month,No,Mailed check,21.05,113.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0280-XJGEX,Yes,Male,No,No,No,49,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0281-CNTZX,No,Male,No,Yes,No,63,Two year,Yes,Bank transfer (automatic),19.95,1234.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0282-NVSJS,No,Female,Sí,Yes,Yes,12,Month-to-month,Yes,Mailed check,29.3,355.9,No,No phone service,DSL,No,No,No,Yes,No,No
0285-INHLN,No,Male,No,Yes,Yes,27,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,Yes,No,DSL,Yes,Yes,No,No,No,No
0289-IVARM,No,Female,No,No,No,35,Month-to-month,No,Electronic check,60.55,1982.6,Yes,No,DSL,Yes,Yes,Yes,No,No,No
0292-WEGCH,No,Female,No,Yes,Yes,54,Month-to-month,Yes,Electronic check,86.2,4524.05,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
0295-PPHDO,Yes,Male,No,No,No,1,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
0295-QVKPB,No,Male,No,No,No,5,Month-to-month,Yes,Credit card (automatic),63.95,318.1,Yes,No,DSL,No,No,Yes,Yes,Yes,No
0297-RBCSG,No,Male,No,No,No,19,One year,Yes,Bank transfer (automatic),65.35,1231.85,Yes,No,DSL,No,Yes,No,Yes,No,Yes
0298-XACET,No,Male,No,Yes,Yes,52,Two year,No,Mailed check,50.2,2554.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
0301-FIDRB,No,Female,No,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0301-KOBTQ,No,Male,No,No,No,32,Two year,Yes,Bank transfer (automatic),20.05,614.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0302-JOIVN,Yes,Female,No,Yes,No,8,Month-to-month,No,Electronic check,101.15,842.9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0303-UNCIP,No,Male,No,No,No,41,One year,No,Mailed check,65.0,2531.8,Yes,Yes,DSL,No,No,Yes,No,No,Yes
0303-WMMRN,No,Male,No,No,No,5,Month-to-month,Yes,Mailed check,19.25,86.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0305-SQECB,No,Female,No,No,Yes,11,One year,Yes,Mailed check,36.05,402.6,No,No phone service,DSL,Yes,No,No,Yes,No,No
0306-JAELE,Yes,Male,No,No,No,5,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
0307-BCOPK,No,Female,No,No,No,16,One year,No,Mailed check,19.05,326.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0308-GIQJT,No,Male,Sí,No,No,71,One year,No,Bank transfer (automatic),105.75,7382.85,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
0308-IVGOK,No,Female,No,No,No,11,One year,Yes,Credit card (automatic),40.4,422.6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
0310-MVLET,Yes,Female,No,Yes,Yes,61,Month-to-month,Yes,Electronic check,99.15,6010.05,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0310-SUCIN,No,Female,No,Yes,No,71,One year,Yes,Bank transfer (automatic),84.8,6046.1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,No,Male,No,No,No,9,Month-to-month,No,Mailed check,19.85,178.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0311-QYWSS,No,Female,No,No,No,6,Month-to-month,Yes,Electronic check,49.45,314.6,Yes,No,DSL,Yes,No,No,No,No,No
0311-UNPFF,Yes,Female,No,No,No,26,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
0314-TKOSI,No,Female,No,No,No,6,Month-to-month,No,Mailed check,55.15,322.9,Yes,No,DSL,Yes,Yes,No,No,No,No
0315-LVCRK,No,Male,No,No,No,11,Month-to-month,No,Electronic check,84.8,888.75,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
0318-QUUOB,Yes,Male,No,Yes,No,1,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,No,Fiber optic,No,No,No,No,Yes,No
0318-ZOPWS,No,Female,No,Yes,No,49,Two year,Yes,Bank transfer (automatic),20.15,973.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0319-QZTCO,No,Female,No,Yes,Yes,3,Month-to-month,Yes,Credit card (automatic),58.7,168.6,Yes,No,DSL,No,Yes,No,No,Yes,No
0320-DWVTU,No,Female,No,No,No,53,Two year,No,Mailed check,99.5,5424.25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
0320-JDNQG,Yes,Male,No,Yes,Yes,23,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
0322-CHQRU,Yes,Male,No,No,No,2,Month-to-month,No,Electronic check,45.35,89.5,Yes,No,DSL,No,No,No,No,No,No
0322-YINQP,Yes,Male,No,No,No,1,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,No,DSL,Yes,No,No,No,No,No
0323-XWWTN,No,Male,No,No,Yes,3,Two year,Yes,Mailed check,26.4,121.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0324-BRPCJ,Yes,Female,Sí,Yes,No,68,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0325-XBFAC,Yes,Male,No,No,No,8,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
0326-VDYXE,No,Female,No,Yes,No,70,One year,Yes,Electronic check,97.65,6982.5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0327-WFZSY,No,Male,No,Yes,Yes,39,One year,No,Electronic check,100.0,3835.55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0328-GRPMV,Yes,Female,No,No,No,1,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,No,Fiber optic,No,No,No,No,No,No
0329-GTIAJ,Yes,Female,No,No,No,3,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
0330-BGYZE,No,Male,No,Yes,No,60,One year,No,Bank transfer (automatic),102.5,6157.6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0330-IVZHA,Yes,Female,No,Yes,No,5,Month-to-month,No,Electronic check,69.95,330.15,Yes,No,Fiber optic,No,No,No,No,No,No
0334-GDDSO,Yes,Male,Sí,No,No,3,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
0334-ZFJSR,No,Female,No,Yes,No,55,One year,Yes,Credit card (automatic),66.05,3462.1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
0336-KXKFK,No,Male,No,No,No,72,Two year,Yes,Credit card (automatic),61.2,4390.25,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
0336-PIKEI,No,Male,Sí,Yes,No,72,Two year,No,Bank transfer (automatic),74.4,5360.75,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
0337-CNPZE,Yes,Female,No,No,No,41,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0343-QLUZP,No,Male,No,No,No,60,Two year,No,Bank transfer (automatic),39.6,2424.5,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
0345-HKJVM,Yes,Female,No,No,No,6,Month-to-month,No,Electronic check,89.3,577.6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
0345-XMMUG,No,Female,No,Yes,No,46,Two year,Yes,Credit card (automatic),108.9,4854.3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0347-UBKUZ,No,Female,No,No,No,15,Month-to-month,No,Mailed check,19.9,320.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0348-SDKOL,Yes,Female,No,Yes,No,58,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
0354-VXMJC,No,Male,No,Yes,Yes,23,Two year,No,Credit card (automatic),19.6,426.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0354-WYROK,Yes,Female,Sí,Yes,Yes,31,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
0356-ERHVT,No,Male,No,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,Yes,No,DSL,No,No,No,No,No,No
0356-OBMAC,No,Female,Sí,No,No,56,Two year,Yes,Bank transfer (automatic),99.9,5706.3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
0357-NVCRI,No,Female,No,No,Yes,25,Month-to-month,No,Credit card (automatic),20.05,471.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0361-HJRDX,No,Female,No,No,No,68,Two year,No,Credit card (automatic),64.35,4539.6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0362-RAOQO,No,Female,No,No,No,40,Two year,No,Credit card (automatic),19.65,830.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0362-ZBZWJ,Yes,Male,No,No,No,36,Month-to-month,Yes,Electronic check,84.9,3067.2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
0363-QJVFX,Yes,Male,No,No,No,32,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
0363-SVHYR,No,Male,No,Yes,Yes,71,Two year,No,Bank transfer (automatic),86.85,6263.8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0365-BZUWY,No,Male,No,Yes,No,17,Month-to-month,Yes,Electronic check,102.55,1742.5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0365-GXEZS,No,Male,No,Yes,No,18,Month-to-month,No,Electronic check,78.2,1468.75,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
0365-TRTPY,No,Female,No,No,No,37,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
0366-NQSHS,No,Male,No,No,No,2,Month-to-month,No,Mailed check,19.35,46.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0369-ZGOVK,No,Female,No,Yes,Yes,28,One year,Yes,Bank transfer (automatic),70.4,1992.2,Yes,No,Fiber optic,No,No,No,No,No,No
0373-AIVNJ,No,Male,No,No,No,9,One year,No,Mailed check,39.55,373.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
0374-AACSZ,No,Female,No,No,No,1,Month-to-month,No,Electronic check,50.15,50.15,Yes,No,DSL,Yes,No,No,No,No,No
0374-FIUCA,No,Male,No,Yes,No,65,Two year,Yes,Credit card (automatic),20.4,1414.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0374-IOEGQ,No,Female,No,No,No,3,Month-to-month,No,Electronic check,44.6,122.7,Yes,No,DSL,No,No,No,No,No,No
0375-HVGXO,Yes,Female,No,No,No,1,Month-to-month,Yes,Electronic check,34.7,34.7,No,No phone service,DSL,No,No,No,No,Yes,No
0376-OIWME,No,Male,No,Yes,No,36,Month-to-month,Yes,Electronic check,93.6,3366.05,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
0376-YMCJC,Yes,Male,No,No,No,23,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
0377-JBKKT,No,Male,No,Yes,Yes,22,Month-to-month,Yes,Mailed check,57.95,1271.8,Yes,No,DSL,Yes,Yes,No,Yes,No,No
0378-CJKPV,No,Female,No,Yes,No,72,Two year,No,Credit card (automatic),112.1,7965.95,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0378-NHQXU,Yes,Female,No,Yes,Yes,17,Month-to-month,No,Electronic check,88.25,1460.65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
0378-TOVMS,Yes,Female,No,No,No,3,Month-to-month,No,Electronic check,85.8,272.2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
0378-XSZPU,Yes,Male,No,Yes,No,58,One year,No,Credit card (automatic),60.3,3563.8,Yes,No,DSL,Yes,Yes,Yes,No,No,No
0379-DJQHR,No,Male,No,Yes,Yes,67,Two year,No,Credit card (automatic),81.35,5398.6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
0380-NEAVX,No,Male,Sí,No,No,34,One year,Yes,Electronic check,99.85,3343.15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0380-ZCSBI,No,Male,No,No,No,10,Month-to-month,No,Credit card (automatic),20.0,198.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0383-CLDDA,No,Female,No,No,No,69,Two year,Yes,Credit card (automatic),85.35,5897.4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0384-LPITE,No,Male,No,No,No,40,One year,No,Credit card (automatic),62.05,2511.55,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
0384-RVBPI,No,Male,No,No,No,20,Month-to-month,No,Credit card (automatic),64.4,1398.6,Yes,No,DSL,Yes,No,Yes,No,No,Yes
0386-CWRGM,No,Female,No,Yes,Yes,46,Two year,No,Mailed check,19.4,967.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0388-EOPEX,Yes,Female,No,Yes,No,2,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,No,Fiber optic,Yes,No,No,No,No,No
0390-DCFDQ,Yes,Female,Sí,Yes,No,1,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,No,Fiber optic,No,No,No,No,No,No
0392-BZIUW,No,Female,No,Yes,No,72,Two year,Yes,Credit card (automatic),105.0,7589.8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
0394-YONDK,No,Male,No,Yes,Yes,70,Two year,No,Credit card (automatic),25.15,1790.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-HUJBP,No,Female,No,No,No,2,Month-to-month,No,Mailed check,19.3,44.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-UKGAI,No,Male,No,No,Yes,23,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,Yes,No,DSL,No,Yes,No,Yes,No,No
0396-YCHWO,No,Male,No,Yes,No,36,Month-to-month,Yes,Electronic check,95.4,3474.2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
0397-GZBBC,Yes,Male,Sí,Yes,No,59,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
0397-ZXWQF,No,Male,No,No,No,67,Two year,No,Bank transfer (automatic),20.5,1430.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0401-WDBXM,No,Male,No,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),105.55,7542.25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
0402-CQAJN,Yes,Female,No,No,No,37,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0402-OAMEN,No,Female,No,Yes,Yes,72,Two year,No,Bank transfer (automatic),24.45,1709.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0404-AHASP,No,Male,No,Yes,No,72,Two year,No,Credit card (automatic),19.7,1421.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0404-SWRVG,Yes,Male,No,No,No,3,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,Yes,Fiber optic,No,No,No,No,No,No
0406-BPDVR,Yes,Female,Sí,Yes,No,54,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0407-BDJKB,Yes,Male,No,Yes,No,60,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
0409-WTMPL,No,Female,No,Yes,No,58,One year,Yes,Credit card (automatic),110.65,6526.65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0410-IPFTY,No,Female,No,Yes,No,31,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
0411-EZJZE,No,Female,No,No,No,3,Month-to-month,Yes,Electronic check,60.25,170.5,Yes,Yes,DSL,No,No,No,No,Yes,No
0412-UCCNP,No,Male,No,No,No,55,Two year,Yes,Electronic check,59.2,3175.85,Yes,No,DSL,Yes,No,Yes,Yes,No,No
0415-MOSGF,Yes,Female,No,No,No,1,Month-to-month,No,Mailed check,44.4,44.4,Yes,No,DSL,No,No,No,No,No,No
0419-YAAPX,No,Male,No,Yes,No,49,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
0420-BWTPW,Yes,Male,No,No,Yes,8,Month-to-month,No,Mailed check,25.5,215.2,No,No phone service,DSL,No,No,No,No,No,No
0420-HLGXF,No,Female,Sí,No,No,39,Month-to-month,Yes,Electronic check,99.75,4036.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0420-TXVSG,No,Male,No,Yes,No,66,Two year,Yes,Credit card (automatic),66.1,4428.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
0422-OHQHQ,No,Female,No,Yes,Yes,15,One year,No,Mailed check,20.55,295.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0422-UXFAP,No,Female,No,Yes,No,51,One year,Yes,Electronic check,98.85,4947.55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0423-UDIJQ,No,Male,Sí,No,No,9,Month-to-month,No,Mailed check,49.2,447.9,Yes,No,DSL,No,No,No,Yes,No,No
0426-TIRNE,Yes,Female,No,No,No,1,Month-to-month,No,Mailed check,20.9,20.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0428-AXXLJ,No,Male,No,No,No,25,One year,Yes,Bank transfer (automatic),19.5,516.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0428-IKYCP,No,Male,No,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
0430-IHCDJ,No,Male,No,No,No,15,Month-to-month,Yes,Electronic check,49.0,749.25,Yes,Yes,DSL,No,No,No,No,No,No
0431-APWVY,Yes,Female,No,Yes,Yes,28,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
0432-CAJZV,No,Male,No,No,No,3,Month-to-month,No,Mailed check,90.7,237.65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
0434-CSFON,No,Female,No,Yes,No,47,Month-to-month,Yes,Electronic check,100.5,4707.1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0436-TWFFZ,No,Female,No,No,No,67,Two year,Yes,Mailed check,85.25,5714.2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0439-IFYUN,No,Female,Sí,No,No,18,Month-to-month,Yes,Electronic check,74.7,1294.6,Yes,No,Fiber optic,No,Yes,No,No,No,No
0440-EKDCF,No,Male,No,Yes,No,62,Two year,Yes,Credit card (automatic),60.15,3753.2,Yes,No,DSL,No,Yes,Yes,Yes,No,No
0440-MOGPM,No,Female,No,No,No,41,One year,Yes,Electronic check,80.55,3263.9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
0440-QEXBZ,No,Female,No,No,No,44,Month-to-month,Yes,Mailed check,50.15,2139.1,Yes,Yes,DSL,No,No,No,No,No,No
0440-UEDAI,No,Female,No,No,No,53,One year,Yes,Credit card (automatic),94.45,5042.75,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
0442-TDYUO,No,Male,No,Yes,No,48,Two year,Yes,Mailed check,20.05,1036.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0442-ZXKVS,No,Female,Sí,Yes,No,54,One year,Yes,Bank transfer (automatic),115.6,6431.05,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0447-BEMNG,Yes,Female,No,Yes,No,48,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
0447-RXSGD,No,Male,No,No,No,24,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0454-OKRCT,No,Male,No,No,No,33,Two year,No,Bank transfer (automatic),80.6,2651.1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
0455-ENTCR,No,Male,No,Yes,No,66,Two year,No,Electronic check,85.25,5538.35,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
0455-XFASS,No,Female,No,Yes,Yes,3,Month-to-month,Yes,Electronic check,69.55,200.2,Yes,No,Fiber optic,No,No,No,No,No,No
0458-HEUZG,No,Female,No,No,No,13,Two year,No,Mailed check,35.4,450.4,No,No phone service,DSL,No,No,Yes,Yes,No,No
0459-SPZHJ,No,Male,No,Yes,Yes,63,Two year,No,Credit card (automatic),83.5,5435.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
0461-CVKMU,Yes,Female,No,Yes,Yes,23,Month-to-month,No,Electronic check,83.8,1900.25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
0463-TXOAK,No,Male,No,No,Yes,52,Two year,No,Credit card (automatic),25.6,1334.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0463-WZZKO,No,Male,No,No,No,3,Month-to-month,Yes,Credit card (automatic),20.75,67.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0463-ZSDNT,No,Male,No,No,No,10,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,Yes,No,DSL,No,No,No,No,No,Yes
0464-WJTKO,No,Female,No,Yes,Yes,72,Two year,No,Bank transfer (automatic),20.1,1460.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0468-YRPXN,No,Male,No,No,No,29,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
0471-ARVMX,No,Female,Sí,Yes,No,62,One year,Yes,Electronic check,104.85,6312.9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
0471-LVHGK,Yes,Male,No,Yes,No,41,One year,Yes,Electronic check,73.0,3001.2,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
0475-RIJEP,Yes,Male,No,No,No,43,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
0479-HMSWA,No,Female,No,No,Yes,26,Two year,Yes,Electronic check,105.45,2715.3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0480-BIXDE,No,Female,No,Yes,No,19,Month-to-month,Yes,Electronic check,96.8,1743.05,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
0480-KYJVA,No,Female,No,Yes,Yes,72,Two year,No,Credit card (automatic),24.25,1784.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0481-SUMCB,No,Female,Sí,No,No,45,One year,Yes,Bank transfer (automatic),102.15,4735.35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0484-FFVBJ,No,Male,No,No,No,32,One year,Yes,Bank transfer (automatic),64.85,2010.95,Yes,No,DSL,No,No,No,No,Yes,Yes
0484-JPBRU,No,Male,No,No,No,41,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
